"internal_id","Award ID","Recipient Name","Period of Performance Start Date","Period of Performance Current End Date","Award Amount","Description","Awarding Agency","Awarding Sub Agency","awarding_agency_id","agency_slug","generated_internal_id","search_company"
307797256,"HSHQDC07F00234","SYTEX, INC.",NA,NA,4305830.09,"SECURITY ESCORT SERVICES IN SUPPORT OF THE NATIONAL PROTECTION AND PROGRAMS DIRECTORATE.  THE CONTRACTOR WILL BE REQUIRED TO PROVIDE SECURITY ESCORT SERVICES FOR THE GLEBE ROAD, NEBRASKA AVENUE, AND BALLSTON 1 FACILITIES.","Department of Homeland Security","Office of Procurement Operations",766,"department-of-homeland-security","CONT_AWD_HSHQDC07F00234_7001_GS07F5711R_4730","Lockheed Martin"
307797229,"HSHQDC07F00199","LOCKHEED MARTIN SERVICES, LLC",NA,NA,323108.32,"TECHNICAL SUPPORT FOR OFFICE OF SECURITY","Department of Homeland Security","Office of Procurement Operations",766,"department-of-homeland-security","CONT_AWD_HSHQDC07F00199_7001_HSHQPA05A00061_7001","Lockheed Martin"
307797226,"HSHQDC07F00196","LOCKHEED MARTIN SERVICES, LLC",NA,NA,1085367.05,"SECURITY SUPPORT POSITIONS","Department of Homeland Security","Office of Procurement Operations",766,"department-of-homeland-security","CONT_AWD_HSHQDC07F00196_7001_HSHQPA05A00061_7001","Lockheed Martin"
307797219,"HSHQDC07F00188","LOCKHEED MARTIN SERVICES, LLC",NA,NA,876702.49,"SECURITY OFFICER SUPPORT SERVICES","Department of Homeland Security","Office of Procurement Operations",766,"department-of-homeland-security","CONT_AWD_HSHQDC07F00188_7001_HSHQPA05A00061_7001","Lockheed Martin"
307797217,"HSHQDC07F00186","LOCKHEED MARTIN SERVICES, LLC",NA,NA,949311.53,"SECURITY OFFICE SUPPORT SERVICES","Department of Homeland Security","Office of Procurement Operations",766,"department-of-homeland-security","CONT_AWD_HSHQDC07F00186_7001_HSHQPA05A00061_7001","Lockheed Martin"
307797050,"HSHQDC07C00128","LOCKHEED MARTIN SERVICES, LLC",NA,NA,309742,"THIS FIRM FIXED PRICE CONTRACT IS ISSUED TO RATIFY UNAUTHORIZED SERVICES PROVIDED TO THE U.S. DEPARTMENT OF HOMELAND SECURITY FOR THE PERIOD 1/1/06 - 4/26/06.  DURING THIS PERIOD THE CONTRACTOR PROVIDED SECURITY ESCORT SERVICES AT THE DHS NEBRASKA AVENUE COMPLEX AND THE AGENCY'S CONTROLLED COMMERCIALLY LEASED SPACE AT 1110 N. GLEBE ROAD ARLINGTON, VA.  THIS ENTAILED ESCORTING JANITORIAL WORKERS, CONSTRUCTION WORKERS, AND OTHER VENDORS WHO REQUIRED ACCESS TO SECURE WORKSPACES IN THE  AFOREMENTIONED FACILITIES.","Department of Homeland Security","Office of Procurement Operations",766,"department-of-homeland-security","CONT_AWD_HSHQDC07C00128_7001_-NONE-_-NONE-","Lockheed Martin"
307796563,"HSHQDC06J00210","LEIDOS DIGITAL SOLUTIONS INC",NA,NA,91058.46,"INTRANET QUORUM","Department of Homeland Security","Office of Procurement Operations",766,"department-of-homeland-security","CONT_AWD_HSHQDC06J00210_7001_GS35F0636K_4730","Lockheed Martin"
307796408,"HSHQDC06J00024","LOCKHEED MARTIN SERVICES, LLC",NA,NA,1108656,NA,"Department of Homeland Security","Office of Procurement Operations",766,"department-of-homeland-security","CONT_AWD_HSHQDC06J00024_7001_HSHQPA05A00061_7001","Lockheed Martin"
307796296,"HSHQDC06F00295","SYTEX, INC.",NA,NA,709264.6,"CURRICULUM DEVELOPMENT","Department of Homeland Security","Office of Procurement Operations",766,"department-of-homeland-security","CONT_AWD_HSHQDC06F00295_7001_GS00F0003M_4730","Lockheed Martin"
307796261,"HSHQDC06F00258","LEIDOS DIGITAL SOLUTIONS INC",NA,NA,467380.82,"IQ ECT LICENSES AND SUPPORT SERVICES","Department of Homeland Security","Office of Procurement Operations",766,"department-of-homeland-security","CONT_AWD_HSHQDC06F00258_7001_GS35F0636K_4730","Lockheed Martin"
307796242,"HSHQDC06F00236","LOCKHEED MARTIN SERVICES, LLC",NA,NA,6101430.13,"CONTRACTOR SHALL PROVIDE SECURITY RELATED PERSONNEL FOR TECHNICAL AND ADMINISTRATIVE SUPPORT. THIS SUPPORT WILL BE A COLLABORATIVE GROUP OF SECURITY MANAGERS, TECHNICAL ADVISORS, AND ADMINISTRATIVE SUPPORT PERSONNEL.","Department of Homeland Security","Office of Procurement Operations",766,"department-of-homeland-security","CONT_AWD_HSHQDC06F00236_7001_HSHQPA05A00061_7001","Lockheed Martin"
307796117,"HSHQDC06F00104","LEIDOS DIGITAL SOLUTIONS INC",NA,NA,54000,"LICENSE RENEWAL FOR IQ ECT SOFTWARE APPLICATION","Department of Homeland Security","Office of Procurement Operations",766,"department-of-homeland-security","CONT_AWD_HSHQDC06F00104_7001_GS35F0636K_4730","Lockheed Martin"
307796031,"HSHQDC06F00008","LEIDOS ASPEN SYSTEMS CORP",NA,NA,268745.95,"TECHNICAL PUBLICATIONS FOR SAFECOM/OIC","Department of Homeland Security","Office of Procurement Operations",766,"department-of-homeland-security","CONT_AWD_HSHQDC06F00008_7001_GS23F0192K_4730","Lockheed Martin"
307796013,"HSHQDC06C00048","LOCKHEED MARTIN SERVICES, LLC",NA,NA,1121929.34,"SECURITY ESCORT SERVICES FOR THE PREPAREDNESS DIRECTORATE","Department of Homeland Security","Office of Procurement Operations",766,"department-of-homeland-security","CONT_AWD_HSHQDC06C00048_7001_-NONE-_-NONE-","Lockheed Martin"
307795853,"HSHQDC05J00085","LOCKHEED MARTIN SERVICES, LLC",NA,NA,5075788.25,"MANAGEMENT SUPPORT SERVICES","Department of Homeland Security","Office of Procurement Operations",766,"department-of-homeland-security","CONT_AWD_HSHQDC05J00085_7001_HSHQPA05A00061_7001","Lockheed Martin"
307760477,"HSFEHQ08J0001","LOCKHEED MARTIN CORPORATION",NA,NA,2028964,"NRCC INTEGRATED SITUATIONAL AWARENESS VISUALIZATION ENVIRONMENT  (ISAVE)","Department of Homeland Security","Federal Emergency Management Agency",766,"department-of-homeland-security","CONT_AWD_HSFEHQ08J0001_7022_HSHQDC06D00018_7001","Lockheed Martin"
307758053,"HSFEHQ06J0001","LEIDOS ASPEN SYSTEMS CORP",NA,NA,1176899.17,"COLLECTION","Department of Homeland Security","Federal Emergency Management Agency",766,"department-of-homeland-security","CONT_AWD_HSFEHQ06J0001_7022_HSFEHQ06A0068_7022","Lockheed Martin"
307749928,"HSFEEM09J0312","LOCKHEED MARTIN CORPORATION",NA,NA,1909716.58,"NCRC ISAVE SPIRAL II","Department of Homeland Security","Federal Emergency Management Agency",766,"department-of-homeland-security","CONT_AWD_HSFEEM09J0312_7022_HSHQDC06D00018_7001","Lockheed Martin"
307718900,"HSFE0606J9147","LEIDOS ASPEN SYSTEMS CORP",NA,NA,20000,NA,"Department of Homeland Security","Federal Emergency Management Agency",766,"department-of-homeland-security","CONT_AWD_HSFE0606J9147_7022_-NONE-_-NONE-","Lockheed Martin"
307708883,"HSDTCGHS03FFCE020","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,675470.8,"TECHNICAL ASSISTANCE","Department of Homeland Security","Office of Procurement Operations",766,"department-of-homeland-security","CONT_AWD_HSDTCGHS03FFCE020_7001_GS23F0081K_4730","Lockheed Martin"
307700119,"HSCGG809PMXP030","LEIDOS DIGITAL SOLUTIONS INC",NA,NA,34510.07,"LICENSES FOR ECT USERS, DCO PROGRAMS  CG-6 WAIVER NOT REQUIRED  CONTACT MS. DIXON FOR COPIES OF SUPPORTING DOCUMENTS; JOTFOC, QUOTE","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCGG809PMXP030_7008_GS35F0636K_4730","Lockheed Martin"
307698905,"HSCGG808FQWD968","LOCKHEED MARTIN CORPORATION",NA,NA,87200,"MILES GEAR FOR OT&E","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCGG808FQWD968_7008_GS10F0057J_4730","Lockheed Martin"
307698842,"HSCGG808FMMS389","LEIDOS DIGITAL SOLUTIONS INC",NA,NA,3036.5,"IQ/ECT LICENSES FOR FACA GSA SCHEDULE # GS-35F-0636K  POC:  GARY KNOTTS, 703-208-5032","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCGG808FMMS389_7008_GS35F0636K_4730","Lockheed Martin"
307698808,"HSCGG808FHVY013","LEIDOS DIGITAL SOLUTIONS INC",NA,NA,99958.6,"PURCHASE ECT LICENSES AND SUPPORT PER QUOTE #GK05212008-DHS-USCG-35 JOTFOC DELIVERED UNDER SEPARATE COVER.","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCGG808FHVY013_7008_GS35F0636K_4730","Lockheed Martin"
307698807,"HSCGG808FHVY006","LEIDOS DIGITAL SOLUTIONS INC",NA,NA,34965.75,"PURCHASE ECT LICENSES AND SUPPORT .","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCGG808FHVY006_7008_GS35F0636K_4730","Lockheed Martin"
307698024,"HSCGG807FHRM003","LEIDOS DIGITAL SOLUTIONS INC",NA,NA,29852.06,"PURCHASE ECT/INTRANET QUORUM (IQ) LICENSES, SUPPORT, AND MAINTENANCE.  PERIOD OF PERFORMANCE: 12/1/06 - 9/30/07.","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCGG807FHRM003_7008_GS35F0636K_4730","Lockheed Martin"
307695979,"HSCGG805FHCA786","SAVI TECHNOLOGY INCORPORATED",NA,NA,90,"BARCODE READER","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCGG805FHCA786_7008_DAAB0797DV007_9700","Lockheed Martin"
307655666,"HSCG8406JTRV072","SYTEX, INC.",NA,NA,48666.79,"LORAN","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG8406JTRV072_7008_GS00F0003M_4730","Lockheed Martin"
307655204,"HSCG8406FHFP045","SYTEX, INC.",NA,NA,2325058.57,"PROVIDE ENGINEERING USCG HEADQUARTERS INFRASTRUCTURE VUNERABILITY ASSESSMENT PROGRAM","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG8406FHFP045_7008_GS00F0003M_4730","Lockheed Martin"
307655190,"HSCG8406F3YA128","SYTEX, INC.",NA,NA,341760.33,"MTSA EXERCISE PLANNERS","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG8406F3YA128_7008_GS00F0003M_4730","Lockheed Martin"
307655152,"HSCG8406F332007","LEIDOS FEDERAL HEALTHCARE, INC.",NA,NA,1237733.73,"SEI MAINTENANCE","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG8406F332007_7008_GS07T00BGD0019_4735","Lockheed Martin"
307655058,"HSCG8405JS05006","SYTEX, INC.",NA,NA,121131.38,"SYSTEM LIFE CYCLE SUPPORT FO WLB AND WLM SAFENET LAN","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG8405JS05006_7008_GS00F0003M_4730","Lockheed Martin"
307654747,"HSCG8405JHFP039","SYTEX, INC.",NA,NA,2108708.41,"COAST GUARD INFRASTRUCTURE VULNERABILITY ASSESSMENT PROGRAM","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG8405JHFP039_7008_GS00F0003M_4730","Lockheed Martin"
307654706,"HSCG8405J3YA131","SYTEX, INC.",NA,NA,405621.57,"ENGINEERING & TECH SUPPORT TO PROVIDE LANTAREA WITH TWO MARITIME TRANPORTATION SECU;RITY ACT EXERCISE PLANNERS (MTSA)","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG8405J3YA131_7008_GS00F0003M_4730","Lockheed Martin"
307654690,"HSCG8405J3TM210","SYTEX, INC.",NA,NA,17177.18,"INSTALL & TERMINATE RF TRANSMISSION LINES & ANTENNAS AT JMRF","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG8405J3TM210_7008_GS00F0003M_4730","Lockheed Martin"
307654677,"HSCG8405J3TL013","SYTEX, INC.",NA,NA,7945.95,"CUTTER LAN SWITCH REPLACEMENT","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG8405J3TL013_7008_GS00F0003M_4730","Lockheed Martin"
307654634,"HSCG8405J334051","SYTEX, INC.",NA,NA,150546.52,"ENGINEERING AND TECHNICAL SUPPORT SERVICES FOR CERTIFICATION AND ACCREDITATION OF GENERAL SUPPORT SYSTEM SBU LAN","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG8405J334051_7008_GS00F0003M_4730","Lockheed Martin"
307654633,"HSCG8405J334047","SYTEX, INC.",NA,NA,166813.93,"COAST GUARD NETWORK GROOM TEAM","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG8405J334047_7008_GS00F0003M_4730","Lockheed Martin"
307654409,"HSCG8404F334030","SYTEX, INC.",NA,NA,6991.87,"USCGC CAMPBELL ROUTER RELOCATION","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG8404F334030_7008_GS00F0003M_4730","Lockheed Martin"
307622828,"HSCG7907JTN4167","LOCKHEED MARTIN SERVICES, LLC",NA,NA,390624.21,"NEW SUBMITTAL AFTER ORIG PR WAS CANCELLED.  SOW AND OTHER SUPPORTING DOCUMENTATION ON FILE WITH SUPPLY.","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG7907JTN4167_7008_HSHQDC06D00017_7001","Lockheed Martin"
307532364,"HSCG3810P300116","LOCKHEED MARTIN CORP",NA,NA,1460,"PURCHASE OF SEAL ENGINE","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3810P300116_7008_-NONE-_-NONE-","Lockheed Martin"
307532360,"HSCG3810P300112","LOCKHEED MARTIN CORP",NA,NA,1467,"LEVER ASSY, JETTISON SYSTEM OUTSIDE OPERATOR CREW DOOR.","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3810P300112_7008_-NONE-_-NONE-","Lockheed Martin"
307532296,"HSCG3810P300040","LOCKHEED MARTIN CORP",NA,NA,0,"VAMP","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3810P300040_7008_-NONE-_-NONE-","Lockheed Martin"
307532272,"HSCG3810P300016","LOCKHEED MARTIN CORP",NA,NA,1532,"PROCUREMENT OF FORMER ASSEMBLY R/H OW FOR THE LRS PRODUCT LINE","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3810P300016_7008_-NONE-_-NONE-","Lockheed Martin"
307532265,"HSCG3810P300009","LOCKHEED MARTIN CORP",NA,NA,0,"WARRANTY REPAIR OF VAMP","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3810P300009_7008_-NONE-_-NONE-","Lockheed Martin"
307530705,"HSCG3810P011068","LOCKHEED MARTIN CORPORATION",NA,NA,455303,"SPARES FOR THE USCG HC144 AIRCRAFT","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3810P011068_7008_-NONE-_-NONE-","Lockheed Martin"
307528397,"HSCG3809P800213","LOCKHEED MARTIN CORP",NA,NA,13600,"AIRCRAFT COATINGS","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P800213_7008_-NONE-_-NONE-","Lockheed Martin"
307528373,"HSCG3809P800177","LOCKHEED MARTIN CORP",NA,NA,5110,"AIRCRAFT COATING","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P800177_7008_-NONE-_-NONE-","Lockheed Martin"
307528347,"HSCG3809P800145","LOCKHEED MARTIN CORP",NA,NA,2555,"AIRCRAFT COATING","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P800145_7008_-NONE-_-NONE-","Lockheed Martin"
307528340,"HSCG3809P800138","LOCKHEED MARTIN CORP",NA,NA,19800,"AIRCRAFT COATINGS","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P800138_7008_-NONE-_-NONE-","Lockheed Martin"
307528293,"HSCG3809P800075","LOCKHEED MARTIN CORP",NA,NA,23120,"AIRCRAFT COATINGS","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P800075_7008_-NONE-_-NONE-","Lockheed Martin"
307528291,"HSCG3809P800070","LOCKHEED MARTIN CORP",NA,NA,10585,"AIRCRAFT COATINGS","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P800070_7008_-NONE-_-NONE-","Lockheed Martin"
307527534,"HSCG3809P300569","LOCKHEED MARTIN CORP",NA,NA,0,"VAMP","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300569_7008_-NONE-_-NONE-","Lockheed Martin"
307527477,"HSCG3809P300509","LOCKHEED MARTIN CORP",NA,NA,0,"WARRANTY REPAIR FOR ICS CREW STATION UNIT","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300509_7008_-NONE-_-NONE-","Lockheed Martin"
307527415,"HSCG3809P300433","LOCKHEED MARTIN CORP",NA,NA,0,"WARRANTY REPAIR OF VAMP","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300433_7008_-NONE-_-NONE-","Lockheed Martin"
307527346,"HSCG3809P300360","LOCKHEED MARTIN CORP",NA,NA,2067,"PROCURE AIR CONDITIONING DUCT ASSEMBLY FOR USE ON USCG HC130 AIRCRAFT","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300360_7008_-NONE-_-NONE-","Lockheed Martin"
307527318,"HSCG3809P300331","LOCKHEED MARTIN CORP",NA,NA,13733,"PROCURE MAIN LANDING GEAR BEAM ASSEMBLY AND RELATED COMPONENTS FOR USE ON USCG HC130 AIRCRAFT","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300331_7008_-NONE-_-NONE-","Lockheed Martin"
307527293,"HSCG3809P300302","LOCKHEED MARTIN CORP",NA,NA,1910,"PROCURE FRAME CAP FOR USE ON USCG A/C 1790 PSI","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300302_7008_-NONE-_-NONE-","Lockheed Martin"
307527285,"HSCG3809P300294","LOCKHEED MARTIN CORP",NA,NA,500,"PROCURE RETAINING STRAPS FOR USCG AIRCRAFT #1703","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300294_7008_-NONE-_-NONE-","Lockheed Martin"
307527277,"HSCG3809P300285","LOCKHEED MARTIN CORP",NA,NA,0,"WARRANTY  REPAIR OF VAMPS","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300285_7008_-NONE-_-NONE-","Lockheed Martin"
307527237,"HSCG3809P300242","LOCKHEED MARTIN CORPORATION",NA,NA,0,"WARRANTY REPAIR OF CCU ICS","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300242_7008_-NONE-_-NONE-","Lockheed Martin"
307527232,"HSCG3809P300237","LOCKHEED MARTIN CORP",NA,NA,0,"NO COST WARRANTY REPAIR FOR 1500VA INVERTER","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300237_7008_-NONE-_-NONE-","Lockheed Martin"
307527216,"HSCG3809P300221","LOCKHEED MARTIN CORP",NA,NA,3640,"PROCUREMENT OF NUT, P/N F2752-126, URGENT REQUIREMENT FOR THE C130 FLEET","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300221_7008_-NONE-_-NONE-","Lockheed Martin"
307527210,"HSCG3809P300215","LOCKHEED MARTIN CORP",NA,NA,0,"WARRANTY REPAIR FOR MMR D.A.U","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300215_7008_-NONE-_-NONE-","Lockheed Martin"
307527188,"HSCG3809P300188","LOCKHEED MARTIN CORP",NA,NA,0,"NO COST WARRANTY REPAIR OF FLIR HAND CONTROL","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300188_7008_-NONE-_-NONE-","Lockheed Martin"
307527182,"HSCG3809P300182","LOCKHEED MARTIN CORP",NA,NA,0,"NO COST WARRANTY REPAIR FOR VAMP","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300182_7008_-NONE-_-NONE-","Lockheed Martin"
307527169,"HSCG3809P300167","LOCKHEED MARTIN CORP",NA,NA,0,"WARRANTY REPAIR OF VAMP, P/N 7407100-00","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300167_7008_-NONE-_-NONE-","Lockheed Martin"
307527161,"HSCG3809P300159","LOCKHEED MARTIN CORP",NA,NA,0,"WARRANTY REPAIR OF VAMP, P/N 7407100-00","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300159_7008_-NONE-_-NONE-","Lockheed Martin"
307527155,"HSCG3809P300150","LOCKHEED MARTIN CORP",NA,NA,3554,"PROCURE OIL COOLER FLAP ASSY FOR USCG C130 AIRCRAFT","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300150_7008_-NONE-_-NONE-","Lockheed Martin"
307527127,"HSCG3809P300120","LOCKHEED MARTIN CORP",NA,NA,0,"NO COST WARRANTY REPAIR ON MMR PROCESSOR","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300120_7008_-NONE-_-NONE-","Lockheed Martin"
307527116,"HSCG3809P300108","LOCKHEED MARTIN CORP",NA,NA,1000,"PROCUREMENT OF STIFFENER FOR C130 AIRCRAFT IN PSI-B","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300108_7008_-NONE-_-NONE-","Lockheed Martin"
307527113,"HSCG3809P300104","LOCKHEED MARTIN CORP",NA,NA,790,"PROCUREMENT OF GROUND NIPPLE SUPPORT, P/N 3311654-1","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300104_7008_-NONE-_-NONE-","Lockheed Martin"
307527102,"HSCG3809P300092","LOCKHEED MARTIN CORPORATION",NA,NA,0,"WARRANY ITEMS ICS CCU","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300092_7008_-NONE-_-NONE-","Lockheed Martin"
307527073,"HSCG3809P300062","LOCKHEED MARTIN CORP",NA,NA,0,"MMR TRANSMITTER","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300062_7008_-NONE-_-NONE-","Lockheed Martin"
307527056,"HSCG3809P300045","LOCKHEED MARTIN CORP",NA,NA,0,"WARRANTY REPAIR FOR FLIR TURRET","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300045_7008_-NONE-_-NONE-","Lockheed Martin"
307527055,"HSCG3809P300044","LOCKHEED MARTIN CORP",NA,NA,0,"WARRANTY REPAIR OF C.E.U.","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300044_7008_-NONE-_-NONE-","Lockheed Martin"
307527028,"HSCG3809P300016","LOCKHEED MARTIN CORP",NA,NA,912,"EXTRUTION","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300016_7008_-NONE-_-NONE-","Lockheed Martin"
307527027,"HSCG3809P300015","LOCKHEED MARTIN CORP",NA,NA,0,"ICS CEN. SW. UNIT CSU","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300015_7008_-NONE-_-NONE-","Lockheed Martin"
307527024,"HSCG3809P300012","LOCKHEED MARTIN CORP",NA,NA,2562,"PROCURE FIRESHIELD ASSY FOR USCG C130 AIRCRAFT","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300012_7008_-NONE-_-NONE-","Lockheed Martin"
307527020,"HSCG3809P300008","LOCKHEED MARTIN CORP",NA,NA,0,"SPARES","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300008_7008_-NONE-_-NONE-","Lockheed Martin"
307527019,"HSCG3809P300007","LOCKHEED MARTIN CORP",NA,NA,0,"REPAIR","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300007_7008_-NONE-_-NONE-","Lockheed Martin"
307527016,"HSCG3809P300004","LOCKHEED MARTIN CORP",NA,NA,0,"SPARES","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300004_7008_-NONE-_-NONE-","Lockheed Martin"
307527014,"HSCG3809P300002","LOCKHEED MARTIN CORP",NA,NA,0,"SPARES","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300002_7008_-NONE-_-NONE-","Lockheed Martin"
307527013,"HSCG3809P300001","LOCKHEED MARTIN CORP",NA,NA,0,"SPARES","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809P300001_7008_-NONE-_-NONE-","Lockheed Martin"
307523050,"HSCG3809C010001","LOCKHEED MARTIN CORPORATION",NA,NA,625128.1,"MSP FSR","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3809C010001_7008_-NONE-_-NONE-","Lockheed Martin"
307522721,"HSCG3808P800159","LOCKHEED MARTIN CORP",NA,NA,24040,"COATING KITS","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3808P800159_7008_-NONE-_-NONE-","Lockheed Martin"
307522697,"HSCG3808P800119","LOCKHEED MARTIN CORP",NA,NA,10515,"COATING KITS","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3808P800119_7008_-NONE-_-NONE-","Lockheed Martin"
307522670,"HSCG3808P800085","LOCKHEED MARTIN CORP",NA,NA,13765,"COATINGS PURCHASE","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3808P800085_7008_-NONE-_-NONE-","Lockheed Martin"
307522201,"HSCG3808P700271","LOCKHEED MARTIN LOGISTIC SERVICES, INC.",NA,NA,1359.5,"PURCHASE STANDOFF THRED SPAC","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3808P700271_7008_-NONE-_-NONE-","Lockheed Martin"
307522016,"HSCG3808P610047","LOCKHEED MARTIN CORP",NA,NA,0,"SPARES","Department of Homeland Security","U.S. Coast Guard",766,"department-of-homeland-security","CONT_AWD_HSCG3808P610047_7008_-NONE-_-NONE-","Lockheed Martin"
